291.00,1763
291.60,1763
292.20,1763
292.80,1763
293.40,1763
294.00,1763
294.60,1763
295.20,1763
295.80,1763
296.40,1763
297.00,1763
297.60,1763
298.20,1763
298.80,1763
299.40,1763
300.00,1763
300.60,1763
301.20,1763
301.80,1763
302.40,1763
303.00,1763
303.60,1763
304.20,1763
304.80,1763
305.40,1763
306.00,1763
306.60,1763
307.20,1763
307.80,1287
308.40,1287
309.00,1287
309.60,1287
310.20,1287
310.80,1287
311.40,1287
312.00,1287
312.60,1287
313.20,1287
313.80,1287
314.40,1287
0.00,1287
0.60,1287
1.20,1287
1.80,1287
2.40,1287
3.00,1287
3.60,1287
4.20,1287
4.80,1287
5.40,1287
6.00,1287
6.60,1287
7.20,1287
7.80,1287
8.40,1287
9.00,1287
9.60,1287
10.20,1287
10.80,1287
11.40,1287
12.00,1287
12.60,1287
13.20,1287
13.80,1287
14.40,1287
15.00,1287
15.60,1287
16.20,1287
16.80,1287
17.40,1287
18.00,1287
18.60,1287
19.20,1594
19.80,1594
20.40,1594
21.00,1594
21.60,1594
22.20,1594
22.80,1594
23.40,1594
24.00,1594
24.60,1594
25.20,1594
25.80,1594
26.40,1594
27.00,1594
27.60,1594
28.20,1594
28.80,1594
29.40,1594
30.00,1594
30.60,1594
31.20,1594
31.80,1594
32.40,1594
33.00,1594
33.60,1594
34.20,1594
34.80,1594
35.40,1594
36.00,1594
36.60,1594
37.20,1594
37.80,1594
38.40,1594
39.00,1594
39.60,1594
40.20,1594
40.80,1594
41.40,1594
42.00,1594
42.60,1594
43.20,1594
43.80,1594
44.40,1594
45.00,1908
45.60,1908
46.20,1908
46.80,1908
47.40,1908
48.00,1908
48.60,1908
49.20,1908
49.80,1908
50.40,1908
51.00,1908
51.60,1908
52.20,1908
52.80,1908
53.40,1908
54.00,1908
54.60,1908
55.20,1908
55.80,1908
56.40,1908
57.00,1908
57.60,1908
58.20,1908
58.80,1908
59.40,1908
60.00,1908
60.60,1908
61.20,1908
61.80,1908
62.40,1908
63.00,1908
63.60,1908
64.20,1908
64.80,1908
65.40,1908
66.00,1908
66.60,1908
67.20,1908
67.80,1908
68.40,1908
69.00,1908
69.60,1908
70.20,1908
70.80,1320
71.40,1320
72.00,1320
72.60,1320
73.20,1320
73.80,1320
74.40,1320
75.00,1320
75.60,1320
76.20,1320
76.80,1320
77.40,1320
78.00,1320
78.60,1320
79.20,1320
79.80,1320
80.40,1320
0.60,1320
1.20,1320
1.80,1320
2.40,1320
3.00,1320
3.60,1320
4.20,1320
4.80,1320
5.40,1320
6.00,1320
6.60,1320
7.20,1320
7.80,1320
8.40,1320
9.00,1320
9.60,1320
10.20,1320
10.80,1320
11.40,1320
12.00,1320
12.60,1320
13.20,1320
13.80,1320
14.40,1320
15.00,1320
15.60,1320
16.20,1360
16.80,1360
17.40,1360
18.00,1360
18.60,1360
19.20,1360
19.80,1360
20.40,1360
21.00,1360
21.60,1360
22.20,1360
22.80,1360
23.40,1360
24.00,1360
24.60,1360
25.20,1360
25.80,1360
26.40,1360
27.00,1360
27.60,1360
28.20,1360
28.80,1360
29.40,1360
30.00,1360
30.60,1360
31.20,1360
31.80,1360
32.40,1360
33.00,1360
33.60,1360
34.20,1360
